"time","BANE.CLOSE","SIBN.CLOSE","LKOH.CLOSE","ROSN.CLOSE","SNGS.CLOSE","TATN.CLOSE","IMOEX.CLOSE","MOEXOG.CLOSE"
2015-01-26,1475,151.3,2864.9,237.25,28.555,285.65,1642.37,4200.89
2015-01-27,1475,152.5,2925.1,239,30.34,297.9,1673.92,4315.51
2015-01-28,1485,151.7,2865.2,231.5,29.1,289,1647.71,4220.51
2015-01-29,1445,152.9,2845.2,226.55,29.13,280.1,1639.65,4161.93
2015-01-30,1497,156.9,2789.9,229.35,31.1,270.15,1647.69,4176.82
2015-02-02,1560,155.9,2750.1,230.55,31.7,285,1625.31,4182.2
2015-02-03,1605,156.9,2851.5,238.35,32.99,294,1654.36,4295.15
2015-02-04,1610,159.2,2910,239,32.2,301,1656.02,4292.73
2015-02-05,1599,158.5,2996,251,34.095,319.35,1696.06,4455.61
2015-02-06,1648,160.3,3120.1,261,35.5,335.5,1755.45,4630.38
2015-02-09,1689,166,3016,257,35.85,324,1748.55,4569.48
2015-02-10,1710,171,3000,257.05,36.6,320.55,1742.35,4555.15
2015-02-11,1700,176,3069.1,265.35,36.8,320.5,1763.6,4623.36
2015-02-12,1705,189,3120,274.05,36.5,340,1802.8,4709.8
2015-02-13,1778,190.5,3135,290.2,36.6,353,1838.18,4802.99
2015-02-16,1776,181.5,3020,279.7,35.535,335,1800.59,4680.99
2015-02-17,1684,181.1,3010,275.95,35.185,338.6,1793.82,4667.46
2015-02-18,1675,180.8,3000,281.45,35.1,335.15,1809.67,4688.21
2015-02-19,1650,175.5,2994.8,275.75,34.85,343.3,1797.87,4669.94
2015-02-20,1655,172.4,2990,274,34.335,345.8,1792.7,4644.33
2015-02-24,1620,166.6,3001,268.65,34.2,340,1772.16,4593.11
2015-02-25,1619,166.5,2933.4,263.45,33.58,326.6,1746.23,4476.85
2015-02-26,1658,168.4,2935,263.85,34.715,327.55,1760.66,4491.77
2015-02-27,1670,172.6,2981.2,265.85,34.2,316,1758.97,4490.94
2015-03-02,1669,171.9,3027.2,269.7,36.5,330.95,1783.34,4594.71
2015-03-03,1692,175.1,3009.5,277,36.82,333.55,1807.7,4668.13
2015-03-04,1660,172,2955,264.95,35.9,319,1759.35,4538.19
2015-03-05,1750,172.6,2915,269.6,35.9,313.4,1760.55,4539.6
2015-03-06,1795,171.2,2800,263.5,35.085,298.2,1728.55,4428.32
2015-03-10,1772,163.8,2699,253,33.75,283.65,1665.38,4291.29
2015-03-11,1746,161.9,2726.9,251.45,34.1,285.9,1671.47,4293.71
2015-03-12,1760,159.6,2733.9,247.7,34.4,284.85,1664.7,4256.75
2015-03-13,1753,156.7,2659,241.3,33.985,277.95,1627.88,4182.06
2015-03-16,1725,157,2666,236.7,33.03,272,1609.85,4147.98
2015-03-17,1749,156.1,2689,237,33.45,271.45,1611.69,4145.71
2015-03-18,1829,157.6,2735,243.4,34.105,281.45,1632.12,4215.89
2015-03-19,1793,159.4,2689.8,237.05,34.5,288.45,1607.97,4146.31
2015-03-20,1912,159.7,2710,239.3,35.225,294.25,1628.64,4192.3
2015-03-23,1851,157.8,2679.9,239.95,34.595,282.5,1602.85,4135.83
2015-03-24,1800,155.9,2709.7,244,35.845,281,1618.62,4159.93
2015-03-25,1770,155.6,2697.3,242.7,36.355,277.5,1615.5,4143.69
2015-03-26,1885,154.9,2623,237.1,34.73,269.5,1581.84,4048.56
2015-03-27,1890,155.7,2577,237.25,35.1,267,1571.55,4049.5
2015-03-30,1833,157.7,2657,247.5,35.69,278.9,1612.84,4159.97
2015-03-31,1897,159.5,2705,252.15,35.1,287,1626.18,4209.35
2015-04-01,1855,158.8,2755,261.35,35.99,300.1,1661.9,4328.45
2015-04-02,1861,157.6,2780.5,262.55,37,301.5,1679.24,4414.78
2015-04-03,1864,159.1,2824.8,263.7,36.69,299,1681.47,4413.24
2015-04-06,1850,160,2823.3,266.15,37.33,307.45,1700.64,4441.87
2015-04-07,1925,157.8,2790,264.1,37.39,305.5,1695.64,4427.26
2015-04-08,1910,154.5,2755,263.7,36.7,303,1683.63,4397.51
2015-04-09,1916,153.1,2707.8,258.55,36.835,297.95,1667.6,4335.84
2015-04-10,1923,151.5,2634.9,256.95,35.99,297.2,1657.02,4297.29
2015-04-13,1971,152.3,2617,255.5,36.8,303,1678.19,4345.29
2015-04-14,1974,149.2,2559,249.5,36.95,301,1647.39,4262.71
2015-04-15,2067,149.7,2595,254.4,37.25,303.05,1677.7,4342.71
2015-04-16,2060,147.4,2580,259.25,39,313,1686.79,4413.68
2015-04-17,2117,147.9,2576,256,37.5,292.2,1656.59,4332.72
2015-04-20,2239,146.8,2670,260.5,37.395,301.2,1683.24,4430.89
2015-04-21,2190,148.1,2728.2,259.7,37.205,304.5,1710.24,4474.25
2015-04-22,2195,146.8,2639.5,252.4,36.46,295.85,1677.56,4354.83
2015-04-23,2150,144.2,2592,249.1,35.6,304.45,1662.64,4303.96
2015-04-24,2132,145.2,2645,258.2,36.8,297,1682.7,4364.04
2015-04-27,2061,145.6,2662,256,36.21,306.8,1677.22,4356.56
2015-04-28,2073,144.5,2644.9,256.55,36.4,309.9,1677.89,4367.98
2015-04-29,2059,142.9,2610,255,36.505,296.75,1670.99,4339.96
2015-04-30,2147,145.7,2645.6,256.5,38.4,292.35,1688.34,4372.38
2015-05-05,2269,145.3,2655,261.5,38.39,303.75,1721.8,4467.68
2015-05-06,2232,143.5,2660,259.9,37.35,309.9,1714.31,4433.9
2015-05-07,2178,142.8,2650.5,255.25,36.5,301.3,1686.98,4355.64
2015-05-08,2244,143.3,2691.6,259.45,36.45,303.25,1708.52,4429.41
2015-05-12,2280,144.2,2698.6,258.35,35.44,308.85,1704.62,4400.07
2015-05-13,2239,139.8,2620,252.45,35.125,303.2,1682.26,4333.93
2015-05-14,2190,140.6,2610.1,255.7,35,298.55,1677.57,4319.67
2015-05-15,2148,141,2595,257.45,35.94,296.7,1691.46,4359.82
2015-05-18,2081,141.3,2550,256.1,35.35,293.75,1678.55,4309.05
2015-05-19,2040,139.7,2530,252.25,34.395,294.95,1659.36,4256.65
2015-05-20,1968,140.3,2481.1,245.9,33.35,294.15,1636.86,4187.84
2015-05-21,2021,140,2523,245.65,35,297.85,1659.33,4250.88
2015-05-22,2034,140.1,2537,249.9,34.6,302.6,1665.66,4284.8
2015-05-25,2019,139.6,2502.2,244.6,33.85,297.3,1655.4,4225.49
2015-05-26,2034,141,2508,245.15,33.5,292,1651.66,4229.26
2015-05-27,2025,140,2541.8,247.5,32.8,297,1660.98,4278.11
2015-05-28,1990,139.7,2563.8,245.8,32.61,300.8,1657.62,4283.06
2015-05-29,2000,137.8,2461.3,234,31,280.2,1609.19,4120.96
2015-06-01,2045,138,2447.5,236,31.885,290.4,1616.94,4169.68
2015-06-02,2004,135.5,2515,237.5,31.9,294.25,1643.41,4226.7
2015-06-03,1980,134.9,2480.3,233.1,31.505,293.25,1628.87,4195.9
2015-06-04,1980,134.5,2525,236.25,31.965,297,1638.07,4239.91
2015-06-05,1965,136.5,2570,236.75,31.9,300.9,1652.07,4289.06
2015-06-08,1966,138,2551.9,239.6,31.31,292,1646.89,4263.21
2015-06-09,1896,140.7,2606,245,31.6,294.95,1664.01,4321.71
2015-06-10,1851,138,2551.3,246,31.6,294.6,1653.09,4300.41
2015-06-11,1887,139,2506.9,245.2,31.7,296.9,1652.24,4283.73
2015-06-15,1880,140,2481.7,243.4,32.48,298.25,1657.29,4311.26
2015-06-16,1903,139.5,2500.3,245.7,33.505,298.3,1668.82,4339.11
2015-06-17,1968,140.7,2475,245.9,33.33,296.25,1664.66,4326.57
2015-06-18,1996,140.5,2476,245,33.3,295.3,1660.14,4301.79
2015-06-19,1926,137.7,2474.4,250,33.885,290.4,1663.03,4336.63
2015-06-22,1950,136.3,2487,251.6,34.72,295.2,1671.8,4374.8
2015-06-23,1935,136.2,2469,250,33.9,293,1657.23,4328.23
2015-06-24,1927,135.3,2445,246.05,34.225,295.25,1651.85,4319.56
2015-06-25,1889,135.5,2406,238.55,33.44,291.35,1631.99,4243.47
2015-06-26,1890,136.6,2401.7,229.9,33.5,296.55,1644.45,4258.35
2015-06-29,1903,134,2408,229.65,33.315,294.95,1634.93,4256.5
2015-06-30,1907,136,2469.9,232,33.1,296.5,1654.55,4311.87
2015-07-01,1931,136.4,2429.2,232,32.65,294.8,1639.7,4279.32
2015-07-02,1908,136.6,2455,231.2,32.77,297.85,1641.05,4290.3
2015-07-03,1901,135.2,2425.3,228.4,32.67,297.65,1631.65,4255.11
2015-07-06,1910,135.2,2460,222.8,32.75,298.5,1621.27,4254.15
2015-07-07,1865,135,2465,220.5,32.035,296.95,1614.14,4240.16
2015-07-08,1869,134.6,2470,219,30.79,281.7,1595,4182.01
2015-07-09,1900,136.6,2484.6,223.6,31.225,290.9,1614.59,4240.06
2015-07-10,1875,136.1,2465,227,30.88,289.5,1623.99,4225.64
2015-07-13,1900,138,2435.6,231.5,32.3,295.05,1642.97,4278.74
2015-07-14,1872,138.1,2421.9,228.8,31.305,294.65,1647.01,4271.24
2015-07-15,1929,139.4,2460,230.5,31.94,299,1641.22,4241.83
2015-07-16,1869,141.7,2461.6,233.9,33.28,297.15,1652.59,4273.05
2015-07-17,1881,139.8,2465.4,232,32.66,295,1650.08,4243.84
2015-07-20,1886,137.9,2428.2,227.2,32.04,290.9,1626.76,4177.75
2015-07-21,1889,138,2442,227.05,32.65,296.35,1635.69,4193.82
2015-07-22,1885,136.2,2465,226.95,31.925,294.15,1635.63,4185.25
2015-07-23,1888,135.2,2462.5,223.2,31.725,287.3,1616.14,4146.45
2015-07-24,1895,134.6,2468.9,220.6,31.05,278.05,1595.61,4104.45
2015-07-27,1888,134.3,2398.9,220.5,31.5,278.8,1584.92,4106.63
2015-07-28,1857,134.6,2433.4,222.9,32.1,288.5,1604.5,4174.99
2015-07-29,1867,135.7,2430.9,229,32.55,284.2,1622.32,4213.74
2015-07-30,1875,136.6,2441,230.1,32.935,284.4,1636.72,4244.94
2015-07-31,1900,137.4,2537.6,236.7,33.995,301.85,1669,4358.19
2015-08-03,1900,136.9,2509.1,233.05,34.22,303.9,1663.74,4347.39
2015-08-04,1894,137.4,2507.4,233.05,34.035,306.6,1674.46,4369.62
2015-08-05,1895,138.1,2529,236.15,34.135,315,1693.07,4393.9
2015-08-06,1917,137.6,2491.6,233.65,34.05,303.6,1675.71,4353.97
2015-08-07,1906,138,2520,235.55,33.905,304.3,1690.44,4376.38
2015-08-10,1900,139.3,2531,236.85,34.5,308.95,1702.02,4418.08
2015-08-11,1890,140.3,2519.7,235.5,34.585,307.5,1697.87,4424.77
2015-08-12,1885,145.1,2539.5,240,34.56,308.1,1697.65,4445.42
2015-08-13,1879,145,2548.2,243.9,34.98,314,1704.11,4466.59
2015-08-14,1892,146.2,2561.1,246.6,35.3,314.4,1712.47,4493.14
2015-08-17,1881,146,2554.9,245.15,35.5,316.5,1707.95,4487.15
2015-08-18,1873,143.5,2491,243.25,34.92,315.55,1691.24,4450.25
2015-08-19,1845,142.8,2468.5,241.05,33.98,306.6,1673.86,4390.13
2015-08-20,1860,145.8,2487.1,240.7,34.295,309,1695.57,4459.9
2015-08-21,1851,144.8,2412,235.25,33.06,293.6,1663.31,4347.22
2015-08-24,1764,142,2347,227.25,31.745,291.25,1634.14,4278.34
2015-08-25,1761,143,2381,235.4,33.16,288.45,1658.13,4318.06
2015-08-26,1721,143.1,2355,240,33.1,292.05,1660.95,4341.76
2015-08-27,1750,145.5,2424,245.5,34.15,306,1695.22,4453.41
2015-08-28,1770,147.6,2520,246.35,34.825,313,1719.16,4521.19
2015-08-31,1783,146.9,2531,245.1,34.295,323,1733.17,4574.7
2015-09-01,1760,146.5,2455,242.7,33.75,310,1697.99,4464.03
2015-09-02,1765,147.4,2440,249,33.6,305.05,1690.82,4450.19
2015-09-03,1784,148.1,2503,249.15,34.03,309,1710.57,4491.11
2015-09-04,1769,147.9,2458,244.35,34.1,304.9,1698.16,4444.39
2015-09-07,1773,147.7,2446.7,246.4,34.08,304.95,1701.18,4460.98
2015-09-08,1780,148.6,2462.1,248.05,34.45,307.1,1714.18,4506.88
2015-09-09,1793,150,2501.2,249.5,34.675,308.5,1722.43,4528.59
2015-09-10,1790,150.4,2489,247.2,35.1,311,1718.9,4547.39
2015-09-11,1803,149.8,2487.6,245.9,35.24,308.2,1718.06,4543.58
2015-09-14,1801,150,2524.5,246,35.47,315.4,1729.75,4580.01
2015-09-15,1790,149.5,2478.1,246,34.93,315,1716.26,4529.27
2015-09-16,1800,152.5,2475,251.5,35.6,323.6,1731.81,4568.17
2015-09-17,1776,148.9,2439,252.85,34.95,327.3,1729.2,4562.72
2015-09-18,1790,148.6,2403.8,256,34.2,322,1710.84,4534.27
2015-09-21,1756,147.6,2331.1,249.1,34.145,315,1699.72,4470.96
2015-09-22,1747,145.8,2225.9,244.8,33.87,305.6,1664.25,4375.08
2015-09-23,1737,144.7,2203,237,33.15,301,1640.7,4313.95
2015-09-24,1724,146.7,2185,237.25,32.695,298.35,1621.43,4262.12
2015-09-25,1705,145.5,2240,238.4,33.675,307,1639.64,4298.28
2015-09-28,1710,145,2241.9,236.65,32.975,300.05,1616.36,4230.02
2015-09-29,1714,145.2,2261,239.7,33.3,299.9,1630.51,4277.69
2015-09-30,1730,145.9,2242.9,242.95,33.5,308.55,1642.97,4321.51
2015-10-01,1719,145,2184,237.9,33.5,306.65,1626.97,4267.79
2015-10-02,1719,146.5,2140,234.6,33.3,300.85,1612.56,4224.4
2015-10-05,1728,148.6,2196,244,35,316.9,1652.47,4370.08
2015-10-06,1790,149.3,2238,248.5,35.4,323.75,1670.69,4440.34
2015-10-07,1776,149.5,2279,251.15,35.055,328.9,1679.49,4443.8
2015-10-08,1775,150,2294,253,35.295,323.2,1689.32,4443.2
2015-10-09,1788,151.4,2400.1,267,36.105,333,1728.44,4556.09
2015-10-12,1801,150.4,2340.2,263,35.195,325,1710.6,4469.49
2015-10-13,1799,151.6,2350,262.5,35.875,332.65,1720.81,4501.41
2015-10-14,1803,151.9,2341,260.85,35.27,328.5,1723.01,4484.04
2015-10-15,1807,148.2,2320,258.4,35.5,329.1,1731.91,4499.02
2015-10-16,1802,147.4,2303.8,253.4,35.48,328,1717,4463.78
2015-10-19,1795,146.2,2315,251.5,36.05,331.25,1716.08,4488.41
2015-10-20,1795,147,2332.9,250.75,36.29,332.6,1722.62,4495.38
2015-10-21,1788,145.2,2310.9,251.8,35.85,327,1709.94,4464.43
2015-10-22,1785,145.8,2334.5,253.4,35.88,328.35,1712.1,4483.78
2015-10-23,1803,146.5,2336.7,253.5,36.03,333.8,1725.45,4513.44
2015-10-26,1818,146.7,2298,250.5,35.14,333.5,1712.13,4478.11
2015-10-27,1865,147,2350.6,251.5,35.5,345,1725.89,4537.33
2015-10-28,1908,145.5,2357,253.8,35.76,342.4,1726.61,4533.02
2015-10-29,1909,145.4,2341.5,255.45,35.15,334.95,1708.6,4482.77
2015-10-30,1920,145.7,2320,258.1,35.785,328.8,1711.53,4478.22
2015-11-02,1942,145.75,2412,262.2,35.65,336.2,1735.75,4538.37
2015-11-03,1960,146.4,2483.9,270.65,35.95,344.2,1763.6,4631.09
2015-11-05,1980.5,147,2489.6,270,35.9,346,1766.28,4640.46
2015-11-06,1997.5,147.1,2511.8,264.75,35.575,348,1754.36,4606.1
2015-11-09,1973.5,145.55,2530,262.4,35.32,346.4,1751.44,4616.11
2015-11-10,1952.5,145.2,2520,257.55,35.26,346.95,1746.94,4603.86
2015-11-11,1930.5,144.9,2548,266,34.795,345,1740.56,4600.31
2015-11-12,1940,144.95,2555,263.05,35.15,340.1,1739.96,4578.74
2015-11-13,1903,143.3,2485,260.7,34.915,335.5,1728.17,4536.11
2015-11-16,1891,144.75,2476,263.5,34.595,336.25,1739.8,4558.23
2015-11-17,1903,146,2524.5,271.5,34.9,340.2,1787.23,4672.15
2015-11-18,1910.5,148.45,2526,278.2,35.62,342.4,1810.48,4732.13
2015-11-19,1921,146.35,2534,271.5,35.31,349.1,1811.2,4719.68
2015-11-20,1911.5,146.5,2540,272.9,34.905,349.85,1826.72,4750.91
2015-11-23,1942.5,147.95,2652.8,274.8,36.34,354.45,1868.07,4875.81
2015-11-24,1940,146.35,2576.9,265.75,35.25,345,1810.05,4722.46
2015-11-25,2004.5,147.5,2606.9,271.55,35.805,345.9,1833.53,4781.62
2015-11-26,2020,147.55,2598.6,270.85,35.7,344.3,1828.3,4758.4
2015-11-27,1957,146.8,2539.4,268.2,34.75,336.9,1795.7,4659.13
2015-11-30,1980,147.05,2534.1,265,33.5,314.05,1771.05,4565.1
2015-12-01,1980.5,147.35,2559,264.7,34,323,1772.97,4593.24
2015-12-02,2001,147.9,2535.4,258.5,34.21,321.5,1770.13,4553.62
2015-12-03,2032,148.85,2559,257.6,34.9,316.9,1787.23,4589.59
2015-12-04,2088,149.7,2489.9,251.45,34.155,312,1755.22,4494.86
2015-12-07,2090,148.25,2410,244,34.255,308.8,1741.14,4449.11
2015-12-08,2066,147.6,2377.9,244.65,33.92,304.9,1718.77,4419.74
2015-12-09,2099.5,148.5,2385.1,247.7,34.3,311.6,1733.09,4465.63
2015-12-10,2118,148.25,2445,249,34.295,314.2,1732.89,4464.29
2015-12-11,2090,148.3,2450,244.85,34.03,310,1720.31,4423.44
2015-12-14,2032.5,148.5,2432.8,244.9,33.795,303.8,1708.7,4384.4
2015-12-15,2003.5,149.2,2446.8,249.7,34.27,316.6,1742.46,4482.09
2015-12-16,2019,150,2415,250.1,34.695,313.4,1754.71,4512.1
2015-12-17,2019,151.35,2427,258.7,35.4,318,1780.97,4599.23
2015-12-18,1930,151.85,2327.1,250.75,34.25,303,1719.16,4448.53
2015-12-21,1959.5,149.9,2338.7,245.6,33.86,306,1716.91,4432.89
2015-12-22,1967,151,2327,248.2,34.175,306.9,1723.35,4447.87
2015-12-23,1961,151.7,2317,253.65,34,308.7,1747.85,4517.62
2015-12-24,1965.5,154,2325.3,251.6,33.945,313.55,1742.71,4525.07
2015-12-25,1999,151.25,2310.2,245.8,33.915,311.9,1734.21,4491.01
2015-12-28,1990,150.3,2309.9,246,33.675,312.35,1731.2,4500.61
2015-12-29,1978,153.2,2353.6,255,34.55,322.65,1763.38,4622.93
2015-12-30,1988,153.95,2345.9,253.25,33.975,317.6,1761.36,4608.88
2016-01-04,2022,153,2310.2,251,34.05,307.05,1734.56,4542.06
2016-01-05,2050.5,154.4,2380,253.2,34.185,314,1754.13,4600.31
2016-01-06,2100,154.55,2378,252.4,34.005,316,1748.57,4603.85
2016-01-11,2026,152.3,2257.9,241.05,33.2,303.1,1682.54,4472.23
2016-01-12,2011.5,149.95,2223.5,239.9,34.1,305.7,1690.3,4511.29
2016-01-13,2070,148.75,2225,239.6,33.97,301.35,1684.78,4502.26
2016-01-14,2049.5,147.75,2188.9,237.65,34,300.65,1680.77,4491.49
2016-01-15,1958.5,144.9,2098,232.1,32.465,284.05,1608.36,4332.06
2016-01-18,1938,143.3,2112.1,232,33.68,284.65,1622.43,4391.71
2016-01-19,2019,142.9,2150,236.05,33.78,296.7,1645.56,4459.26
2016-01-20,1941.5,143,2145.3,231.9,33.22,290,1630.39,4432.9
2016-01-21,1970,141.55,2212.8,237.5,34.485,294.6,1677.19,4566.24
2016-01-22,2000,144.25,2340.9,250.4,35.2,319.9,1717.98,4622.08
2016-01-25,2007.5,143.75,2349,255,35.385,319.85,1716.56,4641.26
2016-01-26,1989,144.5,2320,255.9,35.215,308.05,1705.01,4585.02
2016-01-27,2003.5,144.9,2400.5,264.4,36.2,314,1747.57,4689.88
2016-01-28,2000,145.05,2495,267.35,37.2,326.5,1771.93,4763.09
2016-01-29,2015.5,145.75,2569,272.45,36.565,339.55,1784.92,4834.39
2016-02-01,2030,145.1,2547,269.8,36.71,332,1773.21,4783.17
2016-02-02,2016,145.15,2491,271.8,37.35,324.95,1758.26,4740.57
2016-02-03,2000.5,144.85,2475.5,273.1,36.495,317.45,1746.35,4697.71
2016-02-04,2074,146.75,2553.5,283,38.12,340.55,1787.93,4842.18
2016-02-05,2192.5,147.9,2594,281.55,37.7,335.3,1780.59,4815.25
2016-02-08,2140.5,147,2482.5,276.05,36.73,326.4,1744.27,4716.94
2016-02-09,2110,145.6,2387.5,268.6,36.585,325.5,1723.36,4670.26
2016-02-10,2138.5,145.25,2382.5,265.5,36.76,322.05,1730.83,4687.81
2016-02-11,2090,143.9,2392,264.85,36.595,313,1711.58,4626.93
2016-02-12,2170,144.3,2396,270.7,37.19,326.3,1726.04,4705.92
2016-02-15,2217.5,145.5,2429,271,37.975,327.35,1738.54,4758.85
2016-02-16,2246,144.8,2450,277.4,37.63,327.7,1753.86,4789.2
2016-02-17,2367.5,145.9,2467,279.9,37.94,327.9,1770.31,4831.06
2016-02-18,2402,146.9,2565,283.35,38.65,327.1,1807.21,4909.5
2016-02-19,2515.5,145.25,2540,278.4,38.575,318.3,1793.37,4865.98
2016-02-20,2509.5,145.6,2529,276.95,38.23,317.95,1790.17,4836.6
2016-02-22,2492.5,145.45,2610,285,39.35,322.3,1822.38,4944.85
2016-02-24,2505,144.2,2550,281.7,38.9,312.9,1797.27,4878.23
2016-02-25,2513,144.55,2551.5,279.5,38.49,318,1803.89,4876.91
2016-02-26,2538,146.2,2587,283.3,39.29,319.35,1816.73,4879.6
2016-02-29,2622,148.45,2686,287.6,39.3,323.3,1840.17,4920.42
2016-03-01,2640,147.7,2699,289.9,39.45,329.8,1844.17,4936.43
2016-03-02,2628,146.25,2640,287,39.205,333.6,1832.84,4917
2016-03-03,2624.5,147.75,2700,294.25,39.92,341,1858.69,5008.58
2016-03-04,2639.5,146.65,2775,302.25,40.075,348.4,1878.29,5059.46
2016-03-07,2675.5,148.55,2840,301,40.645,355.1,1909.57,5141.54
2016-03-09,2686,147.5,2744,296,40.425,347.7,1883,5075.97
2016-03-10,2700.5,146,2692,301.55,40.64,349.6,1884.63,5083.71
2016-03-11,2603,145.05,2669,301.6,40.3,351,1876.54,5050.81
2016-03-14,2612,145.55,2658.5,301.05,40.245,341.45,1865.31,4984.64
2016-03-15,2605,145.45,2647.5,300.6,39.36,347.3,1855.06,4982.25
2016-03-16,2565,146,2703,301.25,39.685,349,1871.2,5027.02
2016-03-17,2612.5,145.5,2750,309.4,39.795,352.2,1890.79,5067.15
2016-03-18,2694,145.5,2810,315.55,38.815,364,1914.02,5093.6
2016-03-21,2630,145.8,2784.5,313,38.9,360.6,1904.5,5074.67
2016-03-22,2630.5,147.5,2732.5,320.35,39.65,354.4,1901.29,5083.75
2016-03-23,2612.5,148.6,2687.5,309.2,39.23,357.95,1879.89,5027.1
2016-03-24,2588,148.65,2615,304.8,38.85,348.5,1866.67,4984.59
2016-03-25,2582.5,147.85,2607.5,304.5,38.755,348.75,1866.23,4974.93
2016-03-28,2587.5,147.8,2570,302.5,38.45,345,1849.31,4928.79
2016-03-29,2549,148,2614.5,296.4,38.465,348.8,1845.2,4922.64
2016-03-30,2588,150.5,2610,307.8,39.3,357.9,1868.1,5013.42
2016-03-31,2610,149.75,2622,305.2,39.71,361,1871.15,5014.06
2016-04-01,2555,149.25,2625,301.8,39.645,356,1856.77,4972.36
2016-04-04,2560,149.6,2692,309.5,39.525,359,1866.64,5025.31
2016-04-05,2587.5,150.45,2698.5,306.2,38.925,351,1857.09,5005.13
2016-04-06,2610,149.85,2715,309.05,38.65,350.95,1860.17,4997.32
2016-04-07,2599,149,2722,306.8,37.845,361.8,1858.85,4990.05
2016-04-08,2578,149.15,2777.5,316.5,37.6,359.15,1877.27,5022.85
2016-04-11,2643.5,150.1,2798,325,37.8,359.85,1906.9,5077.53
2016-04-12,2630,151.5,2775,320,37.18,355.6,1899.26,5041.37
2016-04-13,2722.5,152,2824,322.3,37.74,356.8,1932.8,5113.99
2016-04-14,2816,152.15,2814.5,313.6,37.11,350.3,1915.85,5048.28
2016-04-15,2900,150.3,2822.5,309.75,36.86,348.4,1907.78,5029.13
2016-04-18,2836,148.85,2777,303.9,36.095,344.5,1892.64,4961.52
2016-04-19,2900,152.9,2815.5,311.75,35.81,344,1930.14,5051.25
2016-04-20,2876,154.85,2870,322.05,35.56,342,1960.18,5131.09
2016-04-21,2908,153.05,2890,323,35.93,333,1950.08,5127.78
2016-04-22,2890,153.3,2890,322.1,36.395,342.95,1967.26,5166.43
2016-04-25,2871,153.95,2853,326.9,36.2,352.8,1955.47,5220.89
2016-04-26,2872,154.15,2796,331.85,35.9,353,1946.55,5220.38
2016-04-27,2857,152.9,2733,334.95,35.81,353.35,1934.77,5192.57
2016-04-28,2854,153.2,2800,341.75,35.82,356.9,1969.89,5290.09
2016-04-29,2878.5,152.4,2752,351,34.1,340.95,1953.05,5237.25
2016-05-04,2900,152.9,2698.5,346,33.73,330.4,1925.58,5180.09
2016-05-05,2920,153.1,2630,336.5,33.46,323.65,1906.48,5090.49
2016-05-06,2894,153.95,2629,329,32.875,320,1901.56,5080.87
2016-05-10,2936,154.4,2585.5,323.5,33,321.2,1885.34,5048.56
2016-05-11,2873.5,155.6,2642.5,324.6,33.98,322.85,1909.05,5083.95
2016-05-12,2832,153.8,2673.5,319,33.57,320.15,1901.9,5051.38
2016-05-13,2816,153.85,2699.5,322.65,33.43,325.95,1907.19,5067.97
2016-05-16,2844,154.6,2662,322.6,33.42,321.2,1915.33,5074.23
2016-05-17,2932,156.8,2671.5,322.1,33.52,322.8,1909,5066.94
2016-05-18,3069.5,155.5,2707,329.5,34.155,325.5,1917.24,5079.71
2016-05-19,2960,155.9,2695.5,330,33.82,317,1891.52,5006.23
2016-05-20,2950.5,156.4,2712,324.65,33.65,313.5,1891.33,4991.21
2016-05-23,2920.5,155,2647,313.1,33.255,305.7,1868.43,4882.48
2016-05-24,2919.5,155,2656.5,317,33.36,304.45,1884.12,4908.94
2016-05-25,2920,155.65,2650.5,318,33.555,305.9,1898.75,4928.73
2016-05-26,2890,156.6,2678,320.15,33.53,309.9,1914.31,4939.43
2016-05-27,2913.5,156.15,2682,320.6,33.8,310,1927.58,4972.09
2016-05-30,2939.5,156.05,2695.5,322,33.8,313.55,1935.54,4997.8
2016-05-31,2929.5,157.1,2570,316,33.805,301.8,1899.01,4877.34
2016-06-01,2932,156.4,2580,313,33.35,309.55,1893.18,4880.74
2016-06-02,2960,157.2,2597,311.35,32.91,311.95,1890.78,4853.97
2016-06-03,2940.5,159,2587,314.75,33.02,314,1886.84,4841.4
2016-06-06,2948.5,158.85,2613,323.85,33.69,320.85,1915.54,4915.55
2016-06-07,2947,162,2681.5,328.85,34.095,335,1951.26,5004.83
2016-06-08,2941.5,161.25,2680.5,342.5,34.14,331.5,1951.55,5047.09
2016-06-09,2934.5,158.75,2635,343.5,33.25,319.4,1934.92,5002.57
2016-06-10,2953.5,157.6,2636,337.85,32.82,316.5,1903.61,4922.12
2016-06-14,2950,154.85,2670,324.8,33.935,322,1885.92,4929.89
2016-06-15,2957.5,156.15,2637.5,322.85,33.86,323.45,1889.75,4903.28
2016-06-16,2952,155.35,2624,316.3,33.95,321.3,1869.78,4870.18
2016-06-17,3025,152.2,2647,320.65,33.6,325.05,1877.07,4895.09
2016-06-20,2990,157.95,2643.5,336,33.815,329.25,1902.7,4944.22
2016-06-21,2969.5,158.65,2658,340.95,33.74,322.85,1904.02,4947.77
2016-06-22,2987.5,159.1,2660,337.75,33.2,327.25,1896.7,4921.12
2016-06-23,2986.5,161.8,2730,348,33.435,330,1919.27,4988.7
2016-06-24,2900,159.95,2725,333.65,33.695,325.65,1884.41,4896.73
2016-06-27,2940,158.25,2631,328.05,32.9,316,1841.73,4815.73
2016-06-28,2935.5,157,2628,327,32.895,322.35,1857.23,4830.6
