<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
IMOEX,D,24/04/12,00:00:00,1468.8500000,1472.1200000,1445.8500000,1457.5200000,34211970393
IMOEX,D,25/04/12,00:00:00,1457.8700000,1470.1800000,1457.8700000,1462.0800000,27429266930
IMOEX,D,26/04/12,00:00:00,1465.5200000,1467.1600000,1440.8200000,1452.0000000,31132481760
IMOEX,D,27/04/12,00:00:00,1446.1900000,1470.6700000,1439.9800000,1470.0000000,35325501713
IMOEX,D,28/04/12,00:00:00,1469.2900000,1474.7700000,1468.3600000,1474.1400000,6305193154
IMOEX,D,02/05/12,00:00:00,1476.4500000,1489.9000000,1445.7200000,1448.1500000,34231843143
IMOEX,D,03/05/12,00:00:00,1447.8700000,1456.5200000,1437.2100000,1439.9700000,29407477804
IMOEX,D,04/05/12,00:00:00,1438.8400000,1439.0000000,1385.7500000,1390.7300000,46084116519
IMOEX,D,05/05/12,00:00:00,1390.0500000,1391.0600000,1381.2500000,1386.0700000,8670493840
IMOEX,D,07/05/12,00:00:00,1361.5000000,1393.0800000,1350.1700000,1388.6400000,19095805784
IMOEX,D,08/05/12,00:00:00,1388.9900000,1399.5800000,1371.2100000,1385.8000000,22746122726
IMOEX,D,10/05/12,00:00:00,1384.7600000,1418.0900000,1382.4300000,1404.6700000,41612123608
IMOEX,D,11/05/12,00:00:00,1396.0800000,1396.0800000,1373.3800000,1384.6200000,35742160583
IMOEX,D,12/05/12,00:00:00,1382.1600000,1388.2900000,1372.8300000,1386.8100000,7951626237
IMOEX,D,14/05/12,00:00:00,1386.3900000,1386.3900000,1333.5000000,1334.8500000,33567494385
IMOEX,D,15/05/12,00:00:00,1333.9100000,1345.2300000,1311.7100000,1338.4300000,47020002017
IMOEX,D,16/05/12,00:00:00,1333.2700000,1340.5600000,1316.4200000,1331.0100000,45811248906
IMOEX,D,17/05/12,00:00:00,1333.3800000,1342.8800000,1278.4700000,1278.4700000,57806164860
IMOEX,D,18/05/12,00:00:00,1268.7000000,1293.4100000,1246.5200000,1269.1800000,63294196068
IMOEX,D,21/05/12,00:00:00,1276.1700000,1299.6100000,1261.3400000,1298.4700000,39108130652
IMOEX,D,22/05/12,00:00:00,1303.0400000,1307.0900000,1286.6000000,1297.7000000,38316891646
IMOEX,D,23/05/12,00:00:00,1288.8700000,1288.8700000,1251.9200000,1263.6400000,40036578096
IMOEX,D,24/05/12,00:00:00,1262.7800000,1286.5500000,1241.6200000,1279.8300000,43663266308
IMOEX,D,25/05/12,00:00:00,1278.4700000,1295.0100000,1273.5700000,1281.2400000,32976298785
IMOEX,D,28/05/12,00:00:00,1289.6400000,1304.2800000,1288.5800000,1291.4800000,22079327163
IMOEX,D,29/05/12,00:00:00,1295.7800000,1329.3000000,1295.7800000,1322.9900000,43166046363
IMOEX,D,30/05/12,00:00:00,1321.4400000,1321.4400000,1300.2200000,1313.3700000,45844062754
IMOEX,D,31/05/12,00:00:00,1311.8100000,1327.2500000,1303.7000000,1312.2400000,51449184677
IMOEX,D,01/06/12,00:00:00,1312.1200000,1320.4800000,1278.5600000,1299.5000000,45989973640
IMOEX,D,04/06/12,00:00:00,1288.6900000,1314.2300000,1280.2900000,1310.2100000,34431292811
IMOEX,D,05/06/12,00:00:00,1314.1100000,1320.6100000,1291.0400000,1295.8200000,30108195116
IMOEX,D,06/06/12,00:00:00,1300.7500000,1317.3700000,1289.4000000,1310.5300000,39986250427
IMOEX,D,07/06/12,00:00:00,1316.6400000,1340.2500000,1297.7900000,1333.0800000,48413439830
IMOEX,D,08/06/12,00:00:00,1325.5200000,1336.5700000,1316.0200000,1336.2500000,34560559349
IMOEX,D,09/06/12,00:00:00,1336.2500000,1341.3200000,1334.9800000,1338.2900000,7319195170
IMOEX,D,13/06/12,00:00:00,1339.1800000,1357.3900000,1333.3700000,1342.7100000,32929173169
IMOEX,D,14/06/12,00:00:00,1343.5900000,1350.7300000,1333.5800000,1348.2000000,21300537575
IMOEX,D,15/06/12,00:00:00,1349.3600000,1379.4100000,1347.7400000,1375.4100000,50046505358
IMOEX,D,18/06/12,00:00:00,1376.0200000,1392.4000000,1376.0200000,1385.9500000,39779880607
IMOEX,D,19/06/12,00:00:00,1386.2300000,1397.3300000,1382.3000000,1391.4500000,31748043025
IMOEX,D,20/06/12,00:00:00,1390.6600000,1390.6600000,1370.9500000,1373.4500000,25499424391
IMOEX,D,21/06/12,00:00:00,1370.7700000,1382.6700000,1351.9400000,1352.5900000,32881498994
IMOEX,D,22/06/12,00:00:00,1353.3200000,1355.8700000,1342.3200000,1349.5900000,27899457544
IMOEX,D,25/06/12,00:00:00,1348.4300000,1348.4300000,1325.7400000,1331.1500000,23930467118
IMOEX,D,26/06/12,00:00:00,1331.0800000,1349.7800000,1331.0800000,1344.6900000,24082836075
IMOEX,D,27/06/12,00:00:00,1344.7900000,1379.1700000,1344.0500000,1366.4300000,27529985400
IMOEX,D,28/06/12,00:00:00,1367.6700000,1370.5100000,1340.6600000,1343.3400000,29223762416
IMOEX,D,29/06/12,00:00:00,1353.8100000,1390.0800000,1353.8100000,1386.8900000,37907998201
IMOEX,D,02/07/12,00:00:00,1386.9000000,1408.8700000,1383.6700000,1408.1600000,30295976484
IMOEX,D,03/07/12,00:00:00,1406.6600000,1440.6500000,1406.6600000,1437.4400000,39743178064
IMOEX,D,04/07/12,00:00:00,1437.1400000,1446.3800000,1426.0200000,1444.3700000,22426502020
IMOEX,D,05/07/12,00:00:00,1442.2800000,1458.3300000,1430.4700000,1435.4200000,43273980189
IMOEX,D,06/07/12,00:00:00,1433.6600000,1440.8900000,1408.4200000,1415.8000000,28956027385
IMOEX,D,09/07/12,00:00:00,1414.3600000,1424.8000000,1405.7200000,1413.8100000,22402693323
